row_missing_percent,high_missing_row
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
30.76923076923077,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
30.76923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
7.6923076923076925,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
38.46153846153847,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
7.6923076923076925,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
30.76923076923077,0
15.384615384615385,0
15.384615384615385,0
30.76923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
7.6923076923076925,0
23.076923076923077,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
7.6923076923076925,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
30.76923076923077,0
23.076923076923077,0
30.76923076923077,0
15.384615384615385,0
23.076923076923077,0
7.6923076923076925,0
7.6923076923076925,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
23.076923076923077,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
30.76923076923077,0
23.076923076923077,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
30.76923076923077,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
23.076923076923077,0
15.384615384615385,0
15.384615384615385,0
15.384615384615385,0
23.076923076923077,0
15.384615384615385,0
